model_id,canonical_family_id,domain,cue_type,S_lp,S_lp_binary,primary_monitor_score,monitor_layer,causal_site,intervention_effect,source_experiment_ids,S_lp_null_reason,monitor_null_reason,causal_null_reason
deepseek_reasoning,CM_B_UM_038,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_039,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_040,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_041,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_042,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_043,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_044,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_045,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_046,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_047,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_048,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_049,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_050,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_051,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_052,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_053,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_054,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_055,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_056,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_057,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_058,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_059,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_060,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_061,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_062,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_063,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_001,mechanics,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_002,mechanics,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_003,mechanics,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_004,electrostatics_circuits,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_005,mechanics,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_006,electrostatics_circuits,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_007,thermodynamics,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_008,electrostatics_circuits,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_009,electrostatics_circuits,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_010,electrostatics_circuits,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_011,electrostatics_circuits,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_012,mechanics,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_013,mechanics,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_014,electrostatics_circuits,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_C_015,thermodynamics,frame_rendering,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_A_001,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_A_002,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_A_003,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_A_004,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_A_005,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_B_001,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_B_002,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_B_003,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_B_004,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,EL_B_005,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_001,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_002,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_003,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_004,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_005,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_006,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_007,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_008,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_009,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_010,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_011,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,TH_B_UM_012,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
