model_id,model_role,model_revision,canonical_family_id,template_id,domain,cue_type,benchmark_version,split_membership,family_manifest_hash,solver_certificate_hash,automated_solver_status,human_validation_status,adjudication_status,n_variants_expected,n_variants_observed,n_variants_parsed,family_parse_rate,base_variant_correct,all_variants_correct,family_correctness_rate,S_lp,S_lp_binary,answer_flip_rate,distributional_sensitivity,primary_monitor_score,monitor_layer,monitor_site,entropy_score,confidence_score,black_box_counterfactual_score,cot_classifier_score,answer_rationale_score,correctness_probe_score,causal_panel_eligible,causal_site,intervention_type,normalized_effect,raw_correct_logprob_effect,raw_S_lp_effect,sign_consistent,general_damage_metric,exclusion_flag,exclusion_reason,evidence_status,paper_eligibility,source_experiment_ids,primary_monitor_score_null_reason,monitor_layer_null_reason,monitor_site_null_reason,entropy_score_null_reason,confidence_score_null_reason,black_box_counterfactual_score_null_reason,cot_classifier_score_null_reason,answer_rationale_score_null_reason,correctness_probe_score_null_reason,causal_panel_eligible_null_reason,causal_site_null_reason,intervention_type_null_reason,normalized_effect_null_reason,general_damage_metric_null_reason
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_001,CM_A_STD_001,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,0cc08ae2b2a95bc3a207ba6c810eb5596e1011f75dae310898181425c1251211,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_002,CM_A_STD_002,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,a94b9ae6d4a92d6013ea5f38f990086403161e2273f905541632eb69d19dd457,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.421875,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_003,CM_A_STD_003,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,148eadc79e4da17f8f9bfec918fe91ad469039254df891a8b44f484d7df104a1,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.03125,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_004,CM_A_STD_004,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,bc0b639cb710a8d35aa29743b04c392b938cd21b8a966f11f36d169ba0d0ecd4,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.09375,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_005,CM_A_STD_005,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,0250754f7b939f40fb43e5cdc9746c56b968833dc1372ecb00418146b9f7687c,certified,pending_stage13,not_started,4,4,4,1.0,,,,2.296875,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_006,CM_A_STD_006,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,077aa516bbedc6ef0377cd4d934125d591671ee3b92d68b54e9fd55726eb2d49,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.03125,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_007,CM_A_STD_007,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,31e7873131bad4fcad1ef220259ad10824cc03d9433079630222f77f7e7471ee,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.25,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_008,CM_A_STD_008,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,e41b551e0c55b0aafd4e10593899603b2063eea8263c0d848d3f6136ad7c3394,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.078125,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_009,CM_A_STD_009,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,c0fdf6753d14bca783bd0044903d64903eb2d249fcd81247855a326252e94d72,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.5,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_010,CM_A_STD_010,mechanics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,3e3434f79bccfa663b0ff383244109cf37b216ccb0e247d5f0ede55f93fdfd11,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.78125,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_011,CM_A_STD_011,electrostatics_circuits,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,fc13bb284b28683c7e9569ec6a9c3cefd8361fc3f3d2f54a91b37171f8077972,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.140625,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_012,CM_A_STD_012,electrostatics_circuits,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,08dd61f1476b7e3033e8acbdc4993474f0a7262e41dd81aaaf786c5fed8ecc52,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_013,CM_A_STD_013,electrostatics_circuits,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,18aeb0755fed974a3be3b5b272fed3e6089b65b05533a46acf7c5118481af0db,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_014,CM_A_STD_014,electrostatics_circuits,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,79a749f47188c13a3202ebe5282fae70d02aa1fdeabe2cdd9e171347df832123,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.109375,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_015,CM_A_STD_015,electrostatics_circuits,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,4eafea7c13fdabebdc92a58c7b5db2b28cba6b21ab56276abb88e5aba5df3d00,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.8333333333333334,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_016,CM_A_STD_016,electrostatics_circuits,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,8ec4a487e572275249cb6625de90eef76152dbca2e098118666ebbfca33adb28,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.78125,1,0.5,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_017,CM_A_STD_017,thermodynamics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,fe418bbd0ccf5ebecc7f9afc7d5b5a9dac8534015fd306e75c215a325ae127db,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.796875,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_018,CM_A_STD_018,thermodynamics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,6fadb82589fbc47d41a17c1443e9c42cbaeb40c0e3e2fd7ddf9d5f0da29b45c7,certified,pending_stage13,not_started,4,4,3,0.75,,,,0.46875,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_019,CM_A_STD_019,thermodynamics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,93238d4dbe681c0b76d3595f609b054958da9e89eee6757de10d6120d37553ff,certified,pending_stage13,not_started,4,4,3,0.75,,,,3.15625,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_A_STD_020,CM_A_STD_020,thermodynamics,irrelevant_variable,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,4f749cc1637183843bc385c8b194e0db2d5f2cbdc4791c70e4d81d4cbcf48545,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_001,CM_B_001,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,c4e0e86f362090e76ec71ef8b544dc09e4b7aba1681aca85120c86758b6a5e03,certified,pending_stage13,not_started,4,4,4,1.0,,,,2.0,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_002,CM_B_002,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,0361c8f743e4544b9b5ed99a909d1d9fb7fdbc58637b834f4d452df08aa522b4,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_003,CM_B_003,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,b374693fb1c165e638972a411430d0cdac9ea6fad6ecdbd987263980ca9a2a89,certified,pending_stage13,not_started,4,4,3,0.75,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_004,CM_B_004,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,ffd009cb505e34a914ce8d6ef46e18abb33b7a0c77a60850711a14f69da18566,certified,pending_stage13,not_started,4,4,4,1.0,,,,2.671875,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_005,CM_B_005,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,e1fe2391e46a4f4a4dbea0223619dfb99c5e7cb303f25d23dc262b61cad3bdac,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.53125,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_006,CM_B_006,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,cdcdefd4228b5ddfaba57d0549341a68ee1d1533cc27128c8afdd98f027a80cf,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0625,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_007,CM_B_007,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,76910c906d082e2d063295e77c03a6cddb8de1af5fa3539afbf5ace465e10229,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.5,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_008,CM_B_008,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,bd8095b8d24d8bd29a3dbb7ac074585712b54a541aea73ba864b9e6e368bd6c9,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_009,CM_B_009,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,551915b1a00c642fb3ecf8dd84c29bdc23da5afa121650d1181b6dd3e2c130ee,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.546875,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_010,CM_B_010,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,6f3dece309445b1b43928c1aa10f351684029c30f5e04ae220bb94b092520557,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_STD_001,CM_B_STD_001,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,64efbdf4c82cab5e5171b69d4fc5bc5d08ad99057e07ecf44c5a0d2841dbedb6,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_STD_002,CM_B_STD_002,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,4bc1c1412352c069a1668ad3099cbfcff3a7d79b928d549f5545caae960cefed,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.625,1,0.5,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_STD_003,CM_B_STD_003,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,e51f1651a1edcf4fd9db0969f35a39a2a0e808a45913b52c3ffecb1786365a3d,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.15625,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_STD_004,CM_B_STD_004,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,1b466d5c471cae090ab58ad3c9b6e5ddbfbca2933d04a784cf256081cb9ee9c9,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.296875,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_STD_005,CM_B_STD_005,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,534c3e8707beb40ceb864718ececc28e9a620a1837e59d66f8a37d58fbafcb3b,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.6875,1,0.8333333333333334,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_STD_006,CM_B_STD_006,mechanics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,2d89b69e960b22bb30c231633ba3de30b82699ce1314826b475faaa40e5fba2f,certified,pending_stage13,not_started,4,4,4,1.0,,,,5.4375,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_STD_007,CM_B_STD_007,thermodynamics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,2be9ca4701e9596e1506f7ca52f2af4cd469098fef37080eff7b9f4a27bebfbf,certified,pending_stage13,not_started,4,4,4,1.0,,,,1.890625,1,0.5,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_STD_008,CM_B_STD_008,thermodynamics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,4d5fefaeb9722415cd1b826e6651d0b503e917ff43591980ded736eae8fa0879,certified,pending_stage13,not_started,4,4,4,1.0,,,,0.0,0,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
qwen2p5_7b_instruct,primary_dense,unresolved,CM_B_STD_009,CM_B_STD_009,thermodynamics,nongoverning_distractor,physmon_canonical_155_v1,discovery,3f89c93941f5a47d6c013a1e1e020ea082127f6df858e58034b9f54a9ca95bb2,1427c794b95cd52d19407880e4a424863d4635c977f60e41c98062239730c3e8,certified,pending_stage13,not_started,4,4,4,1.0,,,,2.265625,1,0.0,,,,,,,,,,,,,,,,,,,False,,exploratory_unvalidated,False,"[""stage6_qwen_behavioural_full_rerun""]",human_validation_pending,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,not_measured,human_validation_pending,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
